"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.03329 0.0596 0.0596
0.03339 0.0602 0.0602
0.03349 0.0596 0.0596
0.03359 0.0578 0.0578
0.03369 0.0608 0.0608
0.03379 0.0596 0.0596
0.03389 0.0620 0.0620
0.03399 0.0608 0.0608
0.03409 0.0620 0.0620
0.03419 0.0626 0.0626
0.03429 0.0602 0.0602
0.03439 0.0626 0.0626
0.03449 0.0620 0.0620
0.03459 0.0632 0.0632
0.03469 0.0614 0.0614
0.03479 0.0620 0.0620
0.03489 0.0620 0.0620
0.03499 0.0620 0.0620
0.03509 0.0626 0.0626
0.03519 0.0632 0.0632
0.03529 0.0608 0.0608
0.03539 0.0626 0.0626
0.03549 0.0632 0.0632
0.03559 0.0626 0.0626
0.03569 0.0620 0.0620
0.03579 0.0620 0.0620
0.03589 0.0620 0.0620
0.03599 0.0596 0.0596
0.03609 0.0608 0.0608
0.03619 0.0596 0.0596
0.03629 0.0608 0.0608
0.03639 0.0608 0.0608
0.03649 0.0602 0.0602
0.03659 0.0608 0.0608
0.03669 0.0596 0.0596
0.03679 0.0608 0.0608
0.03689 0.0602 0.0602
0.03699 0.0608 0.0608
0.03709 0.0596 0.0596
0.03719 0.0608 0.0608
0.03729 0.0596 0.0596
0.03739 0.0602 0.0602
0.03749 0.0608 0.0608
0.03759 0.0596 0.0596
0.03769 0.0608 0.0608
0.03779 0.0608 0.0608
0.03789 0.0608 0.0608
0.03799 0.0602 0.0602
0.03809 0.0626 0.0626
0.03819 0.0596 0.0596
0.03829 0.0632 0.0632
0.03839 0.0626 0.0626
0.03849 0.0620 0.0620
0.03859 0.0650 0.0650
0.03869 0.0650 0.0650
0.03879 0.0632 0.0632
0.03889 0.0614 0.0614
0.03899 0.0632 0.0632
0.03909 0.0626 0.0626
0.03919 0.0650 0.0650
0.03929 0.0644 0.0644
0.03939 0.0608 0.0608
0.03949 0.0608 0.0608
0.03959 0.0596 0.0596
0.03969 0.0638 0.0638
0.03979 0.0674 0.0674
0.03989 0.0608 0.0608
0.03999 0.0620 0.0620
0.04009 0.0638 0.0638
0.04019 0.0608 0.0608
0.04029 0.0620 0.0620
0.04039 0.0626 0.0626
0.04049 0.0608 0.0608
0.04059 0.0650 0.0650
0.04069 0.0602 0.0602
0.04079 0.0608 0.0608
0.04089 0.0596 0.0596
0.04099 0.0620 0.0620
0.04109 0.0650 0.0650
0.04119 0.0680 0.0680
0.04129 0.0626 0.0626
0.04139 0.0620 0.0620
0.04149 0.0632 0.0632
0.04159 0.0638 0.0638
0.04169 0.0626 0.0626
0.04179 0.0632 0.0632
0.04189 0.0638 0.0638
0.04199 0.0650 0.0650
0.04209 0.0674 0.0674
0.04219 0.0686 0.0686
0.04229 0.0686 0.0686
0.04239 0.0668 0.0668
0.04249 0.0680 0.0680
0.04259 0.0680 0.0680
0.04269 0.0650 0.0650
0.04279 0.0703 0.0703
0.04289 0.0692 0.0692
0.04299 0.0709 0.0709
0.04309 0.0703 0.0703
0.04319 0.0698 0.0698
0.04329 0.0692 0.0692
0.04339 0.0703 0.0703
0.04349 0.0692 0.0692
0.04359 0.0650 0.0650
0.04369 0.0650 0.0650
0.04379 0.0638 0.0638
0.04389 0.0638 0.0638
0.04399 0.0620 0.0620
0.04409 0.0650 0.0650
0.04419 0.0632 0.0632
0.04429 0.0638 0.0638
0.04439 0.0626 0.0626
0.04449 0.0632 0.0632
0.04459 0.0626 0.0626
0.04469 0.0662 0.0662
0.04479 0.0650 0.0650
0.04489 0.0662 0.0662
0.04499 0.0680 0.0680
0.04509 0.0680 0.0680
0.04519 0.0692 0.0692
0.04529 0.0662 0.0662
0.04539 0.0698 0.0698
0.04549 0.0680 0.0680
0.04559 0.0692 0.0692
0.04569 0.0703 0.0703
0.04579 0.0692 0.0692
0.04589 0.0692 0.0692
0.04599 0.0692 0.0692
0.04609 0.0698 0.0698
0.04619 0.0715 0.0715
0.04629 0.0721 0.0721
0.04639 0.0709 0.0709
0.04649 0.0650 0.0650
0.04659 0.0632 0.0632
0.04669 0.0638 0.0638
0.04679 0.0638 0.0638
0.04689 0.0632 0.0632
0.04699 0.0638 0.0638
0.04709 0.0626 0.0626
0.04719 0.0644 0.0644
0.04729 0.0626 0.0626
0.04739 0.0638 0.0638
0.04749 0.0644 0.0644
0.04759 0.0638 0.0638
0.04769 0.0626 0.0626
0.04779 0.0644 0.0644
0.04789 0.0626 0.0626
0.04799 0.0638 0.0638
0.04809 0.0644 0.0644
0.04819 0.0638 0.0638
0.04829 0.0626 0.0626
0.04839 0.0674 0.0674
0.04849 0.0680 0.0680
0.04859 0.0680 0.0680
0.04869 0.0692 0.0692
0.04879 0.0680 0.0680
0.04889 0.0692 0.0692
0.04899 0.0703 0.0703
0.04909 0.0709 0.0709
0.04919 0.0721 0.0721
0.04929 0.0733 0.0733
0.04939 0.0709 0.0709
0.04949 0.0632 0.0632
0.04959 0.0638 0.0638
0.04969 0.0620 0.0620
