"","BC Hydro Names","Project Type","Region","In 2021?","Latitude","Longitude","Installed Capacity (MW)","Dependable Generating Capacity (MW)","Effective Load-Carrying Capacity (MW)","Annual Firm Energy (GWh/yr)","UEC ($/MWh)","UCC ($/kW-yr)","R1 Length (km)","T1 Length (km)","Linear Features (km)","Line Voltage","Linear Area (ha)","ATG (ha)","ATG/Linear Ratio","Plateau or Ridgeline - WIND","Number of Turbines - WIND","Footprint of Plant (ha) - SOLAR","Footprint of Panels (ha) - SOLAR","Raw Terrestrial Score","Terrestrial % of Summed Score","Raw Freshwater Score","Freshwater % of Summed Score","Summed Raw Scores","Terrestrial Proportion of Scaled Score","Freshwater Proportion of Scaled Score","Scaled Summed Score","Notes"
"75","Solar81356","Solar","Selkirk",NA,"49.097512539999997","-117.22692290000001","12.56123077","NA","NA","21.13956245","159.00699689999999","NA","2.8","14.1",16.9,25,676,"51.03","7.5488165680473368E-2","NA","NA","51.03","20.411999999999999",216.0812,0.755300285424184,70.00528,0.244699714575816,286.08648,0.0265510361211521,0.00860191778808783,0.0351529539092399,NA
"76","Zymoetz_River-8hr","Small Storage Hydro","North Coast","y","54.5","-128.35","51.2","40","8","208.4","81.381647398843924","NA","0","16.482337649085515",16.4823376490855,69,659.293505963421,"16.48","2.4996454311980366E-2","NA","NA","NA","NA",31.08278,0.107072055459742,259.215,0.892927944540258,290.29778,0.0038193050322093,0.0318511135079981,0.0356704185402074,NA
"77","PC18","Onshore Wind","Peace River","y","55.364116840000001","-121.4835836","138","NA","33.6","562.91759999999999","52.49959951056757","NA","7.1597988281300005","18.976451171874999",26.136250000005,230,1045.4500000002,"17.809999999999999","1.7035726242284752E-2","R","NA","NA","NA",107.6652,0.356022410538231,194.7461,0.64397758946177,302.4113,0.0132293906836461,0.0239294799156682,0.0371588705993143,NA
"78","Solar80640","Solar","East Kootenay",NA,"49.42023451","-115.8920045","25.12246154","NA","NA","46.020053150000003","135.1440547","NA","0.6","14.8",15.4,69,616,"102.06","0.16568181818181818","NA","NA","102.06","40.823999999999998",243.6918,0.796916480211803,62.1016,0.203083519788197,305.7934,0.0299436960930824,0.00763075096205194,0.0375744470551344,NA
"79","Solar36897","Solar","Central Interior",NA,"53.919440860000002","-122.5740959","122.4221538","NA","NA","191.8030253","126.719905","NA","0.6","8.8000000000000007",9.4,230,376,"497.34","1.3227127659574467","NA","NA","497.34","198.93600000000001",175.1346,0.56392815731743,135.4273,0.43607184268257,310.5619,0.0215197115281826,0.0166406662592123,0.0381603777873948,NA
"80","Solar81353","Solar","Selkirk",NA,"49.042633840000001","-117.6332014","36.287999999999997","NA","NA","61.39926131","151.9266222","NA","2.2000000000000002","10",12.2,69,488,"147.41999999999999","0.30209016393442623","NA","NA","147.41999999999999","58.968000000000004",239.0217,0.759175164686352,75.82224,0.240824835313648,314.84394,0.0293698562875399,0.00931667832752993,0.0386865346150699,NA
"81","Solar76234","Solar","Vancouver Island",NA,"48.769325129999999","-123.87800729999999","26.119384620000002","NA","NA","42.899674500000003","147.1678679","NA","0","12.9",12.9,69,516,"106.11","0.20563953488372094","NA","NA","106.11","42.444000000000003",91.66945,0.290857479455906,223.5002,0.709142520544094,315.16965,0.0112639085591719,0.0274626477605859,0.0387265563197578,NA
"82","PC27","Onshore Wind","Peace River","y","55.088797079999999","-120.8807972","108","NA","26.4","349.97952000000004","74.776098252114934","NA","0.6","18.7",19.3,230,772,"14","1.8134715025906734E-2","R","NA","NA","NA",174.3604,0.542569650772155,147,0.457430349227845,321.3604,0.021424581492969,0.0180626649139738,0.0394872464069428,NA
"83","Solar68366","Solar","Kelly Nicola",NA,"50.325599130000001","-120.9680393","38.481230770000003","NA","NA","69.679875870000004","121.99408529999999","NA","0.3","14.9",15.2,69,608,"156.33000000000001","0.25712171052631577","NA","NA","156.33000000000001","62.531999999999996",129.9455,0.394044819867218,199.8279,0.605955180132782,329.7734,0.015967088595774,0.024553907470497,0.0405209960662711,NA
"84","SI37","Onshore Wind","East Kootenay","y","49.338748189999997","-115.9994731","33","NA","8.4","97.314840000000018","97.013018779307032","NA","1.2656854248","15.8698486328125",17.1355340576125,69,685.4213623045,"4.45","6.4923567381068546E-3","R","NA","NA","NA",155.6168,0.462296593634067,181,0.537703406365933,336.6168,0.0191214565536386,0.0222404241457773,0.0413618806994159,NA
"85","Solar79182","Solar","Vancouver Island",NA,"48.469565289999998","-123.5527506","14.555076919999999","NA","NA","25.070261110000001","121.10794249999999","NA","0.3","4.9000000000000004",5.2,25,208,"59.13","0.28427884615384619","NA","NA","59.13","23.652000000000001",189.4992,0.558824240629849,149.6042,0.441175759370151,339.1034,0.0232847656535109,0.0183826566960756,0.0416674223495865,NA
"86","Solar35275","Solar","Central Interior",NA,"54.082835680000002","-122.8514101","34.493538460000003","NA","NA","54.918278970000003","138.5312735","NA","0","9.5",9.5,69,380,"140.13","0.36876315789473685","NA","NA","140.13","56.052",124.5668,0.367006891610125,214.8459,0.632993108389875,339.4127,0.0153061793728299,0.0263992482982389,0.0417054276710688,NA
"87","Solar36894","Solar","Central Interior",NA,"53.905667559999998","-122.66178530000001","382.61907692300002","NA","NA","593.97001973886643","100.52005295582235","NA","0.3","7.9",8.2,230,328,"357.21","1.0890548780487803","NA","NA","357.21","142.88399999999999",138.5516,0.408042842383897,201,0.591957157616103,339.5516,0.0170245654700335,0.0246979295762499,0.0417224950462834,NA
"88","Solar36899","Solar","Central Interior",NA,"53.994656519999999","-122.4237038","17.944615379999998","NA","NA","28.218782319999999","151.73646539999999","NA","0.3","20.9",21.2,25,848,"72.900000000000006","8.5966981132075473E-2","NA","NA","72.900000000000006","29.16",181.1896,0.532555499024621,159.0371,0.467444500975379,340.2267,0.0222637212972581,0.0195417268448309,0.041805448142089,NA
"89","Solar36069","Solar","Central Interior",NA,"54.048943790000003","-122.7379779","167.68246149999999","NA","NA","264.55341770000001","122.5670989","NA","0.3","14.1",14.4,230,576,"681.21","1.1826562499999997","NA","NA","681.21","272.48399999999998",188.8885,0.552300064853156,153.1149,0.447699935146844,342.0034,0.0232097257251914,0.0188140349118136,0.0420237606370051,NA
"90","Solar36898","Solar","Central Interior",NA,"53.933170789999998","-122.48635969999999","17.34646154","NA","NA","28.451653329999999","136.31417099999999","NA","0.9","17.7",18.6,25,744,"70.47","9.4717741935483865E-2","NA","NA","70.47","28.187999999999999",143.9683,0.42025337517332,198.6067,0.57974662482668,342.575,0.0176901439532956,0.0244038521889124,0.042093996142208,NA
"91","Solar35277","Solar","Central Interior",NA,"54.158345089999997","-122.7009462","15.15323077","NA","NA","23.698995740000001","144.9523906","NA","1.6","5.9",7.5,25,300,"61.56","0.20520000000000002","NA","NA","61.56","24.623999999999999",88.74942,0.255946844842596,258,0.744053155157404,346.74942,0.0109051090800648,0.0317018200530969,0.0426069291331617,NA
"92","Solar32665","Solar","North Coast",NA,"54.12836059","-124.7907251","51.84","NA","NA","83.822115069999995","129.70126819999999","NA","0","15.1",15.1,69,604,"210.6","0.3486754966887417","NA","NA","210.6","84.24",100.8704,0.28870117328928,248.5234,0.71129882671072,349.3938,0.0123944777886973,0.030537380254976,0.0429318580436733,NA
"93","SI05","Onshore Wind","Kelly Nicola","y","50.597885300000002","-120.67581060000001","144","NA","34.799999999999997","388.55417999999997","81.42411060961723","NA","0.3","21",21.3,130,852,"18.449002858206061","2.1653759223246548E-2","Both","29","NA","NA",142.3077,0.405269124862556,208.836,0.594730875137444,351.1437,0.0174860972774035,0.0256607802039091,0.0431468774813125,NA
"94","Solar71769","Solar","Vancouver Island",NA,"49.288229350000002","-124.40949209999999","61.809230769999999","NA","NA","97.093653329999995","131.54773660000001","NA","0","5.7",5.7,130,228,"251.1","1.101315789473684","NA","NA","251.1","100.44",213.7608,0.608346519437646,137.6192,0.391653480562354,351.38,0.0262659163411086,0.0169099965668649,0.0431759129079736,NA
"95","Solar36060","Solar","Central Interior",NA,"53.979191440000001","-123.1768324","43.864615379999996","NA","NA","71.841782730000006","130.98511629999999","NA","1.2","15.3",16.5,69,660,"178.2","0.26999999999999996","NA","NA","178.2","71.28",99.11518,0.280407803841242,254.3528,0.719592196158758,353.46798,0.0121788046546136,0.0312536693627959,0.0434324740174095,NA
"96","Solar71004","Solar","Revelstoke",NA,"50.239561190000003","-119.16819150000001","110.259692308","NA","NA","183.89581588506243","99.61543341729832","NA","2","4.9000000000000004",6.9,130,276,"567","2.0543478260869565","NA","NA","567","226.8",316.0826,0.887666513331457,40,0.112333486668543,356.0826,0.0388387352988953,0.00491501086094525,0.0437537461598406,NA
"97","Solar72530","Solar","Vancouver Island",NA,"49.270243350000001","-124.2248924","51.042461539999998","NA","NA","82.054161649999998","135.49113840000001","NA","0","8.6999999999999993",8.7,130,348,"207.36","0.5958620689655173","NA","NA","207.36","82.944000000000003",213.0867,0.596736590861547,144,0.403263409138453,357.0867,0.0261830861205746,0.0176940390994029,0.0438771252199775,NA
"98","Solar37710","Solar","Central Interior",NA,"53.823923499999999","-122.5236838","18.542769230000001","NA","NA","28.7806788","137.32988589999999","NA","1.9","12.1",14,25,560,"75.33","0.13451785714285713","NA","NA","75.33","30.132000000000001",199.5149,0.556783799275872,158.8197,0.443216200724128,358.3346,0.0245154475105101,0.0195150137608017,0.0440304612713118,NA
"99","Solar29217","Solar","Central Interior",NA,"54.780281860000002","-123.0363394","36.686769230000003","NA","NA","59.563433410000002","179.64696219999999","NA","0","39.799999999999997",39.8,130,1592,"149.04","9.3618090452261299E-2","NA","NA","149.04","59.616",115.6844,0.319691772257016,246.1779,0.680308227742984,361.8623,0.0142147520610484,0.0302491763056173,0.0444639283666657,NA
"100","Solar37705","Solar","Central Interior",NA,"53.844120330000003","-122.72405000000001","323.60123076899998","NA","NA","502.62833385978621","101.2851055941847","NA","0","7.9",7.9,230,316,"430.11","1.3611075949367089","NA","NA","430.11","172.04400000000001",164.6744,0.454539658056857,197.6139,0.545460341943143,362.2883,0.0202344116129911,0.0242818616193437,0.0445162732323348,NA
"101","Solar67480","Solar","Vancouver Island",NA,"49.729584860000003","-125.086574","17.34646154","NA","NA","27.262485869999999","132.28778019999999","NA","0.6","9.1",9.7,25,388,"70.47","0.18162371134020619","NA","NA","70.47","28.187999999999999",140.6786,0.379516378879169,230,0.620483621120831,370.6786,0.0172859211725643,0.0282613124504352,0.0455472336229995,NA
"102","PC42","Onshore Wind","Peace River","y","55.351133089999998","-121.08614369999999","63","NA","15.6","275.98818","65.30162752178073","NA","1.8","23.4",25.2,230,1008,"8.27","8.2043650793650787E-3","R","NA","NA","NA",179.4785,0.480253593570092,194.2376,0.519746406429908,373.7161,0.0220534694201541,0.0238669978400985,0.0459204672602525,NA
"103","Solar36068","Solar","Central Interior",NA,"54.035080030000003","-122.82584369999999","66.594461539999998","NA","NA","106.9153087","134.8991723","NA","0.3","19.8",20.1,130,804,"270.54000000000002","0.33649253731343282","NA","NA","270.54000000000002","108.21599999999999",180.6029,0.477494784259635,197.6272,0.522505215740365,378.2301,0.0221916303754552,0.024283495860455,0.0464751262359102,NA
"104","Solar31787","Solar","North Coast",NA,"54.145961499999999","-124.9931062","23.128615379999999","NA","NA","37.338652150000001","151.86548139999999","NA","0.3","8.4",8.7,69,348,"93.96","0.26999999999999996","NA","NA","93.96","37.584000000000003",60.5665,0.159957500662897,318.0747,0.840042499337103,378.6412,0.00744212513273601,0.0390835151272976,0.0465256402600336,NA
"105","Solar81355","Solar","Selkirk",NA,"49.145262299999999","-117.24546170000001","49.84615385","NA","NA","83.972166369999997","140.4407076","NA","0.3","18.3",18.6,69,744,"202.5","0.27217741935483869","NA","NA","202.5","81",270.3186,0.711669256371279,109.5188,0.288330743628721,379.8374,0.0332154713728879,0.0134571522869423,0.0466726236598301,NA
"106","Solar68379","Solar","Mica",NA,"50.463749759999999","-120.0598056","38.880000000000003","NA","NA","68.928608819999994","125.7170799","NA","0.3","18.399999999999999",18.7,69,748,"157.94999999999999","0.21116310160427806","NA","NA","157.94999999999999","63.18",151.1508,0.381548642587621,245,0.618451357412379,396.1508,0.0185726955910141,0.0301044415232897,0.0486771371143037,NA
"107","PC38","Onshore Wind","Peace River","y","55.866821960000003","-121.7623816","129","NA","31.2","344.60088000000002","84.35861942811421","NA","3.9213208007799998","23.785281250000001",27.70660205078,130,1108.2640820312,"16.54","1.4924240772727995E-2","R","NA","NA","NA",183.3913,0.45764556389649,217.3365,0.54235443610351,400.7278,0.0225342557825717,0.0267052814494957,0.0492395372320674,NA
"108","Solar78421","Solar","Vancouver Island","y","48.544412629999997","-123.41815510000001","114.446769231","NA","NA","197.7440004716037","96.517860072475429","NA","0","6.7",6.7,130,268,"221.93999999999997","0.82813432835820888","NA","NA","221.93999999999997","88.775999999999996",235.5016,0.585374486744403,166.8077,0.414625513255597,402.3093,0.0289373230442496,0.0204965414297324,0.049433864473982,NA
"109","Solar37706","Solar","Central Interior",NA,"53.857921349999998","-122.6364816","587.18769230800001","NA","NA","908.36290450179092","103.28156857498674","NA","0.3","0",0.3,500,12,"447.93","37.327500000000001","NA","NA","447.93","179.17200000000003",261.3834,0.649587930317205,141,0.350412069682795,402.3834,0.0321175562467699,0.017325413284832,0.0494429695316019,NA
"110","Freda_Creek-8hr","Small Storage Hydro","Lower Mainland","y","49.95","-124.23","40.1","40","16","172.2","79.419958709065014","NA","0","21.230865786513867",21.2308657865139,130,849.234631460555,"21.23","2.4998980509647405E-2","NA","NA","NA","NA",99.52405,0.245597191836743,305.7088,0.754402808163257,405.23285,0.0122290446668815,0.0375640518071635,0.0497930964740449,NA
"111","Lakelse Lake","Geothermal","North Coast","y","54.322493000000001","-128.539906","19.600000000000001","17","NA","130","163.18","NA","1.1453743238","18.393304763100002",19.5386790869,25,781.547163476,"5.2","6.6534692249058149E-3","NA","NA","NA","NA",123.0584,0.303044272718766,283.0156,0.696955727281234,406.074,0.0151208343132636,0.0347756186954234,0.049896453008687,NA
"112","Solar73997","Solar","East Kootenay",NA,"50.276648289999997","-115.8603701","14.35569231","NA","NA","24.485010519999999","127.52933419999999","NA","1.7","6.4",8.1,25,324,"58.32","0.18","NA","NA","58.32","23.327999999999999",216.9618,0.531792057696607,191.0206,0.468207942303394,407.9824,0.0266592400852558,0.023471708091607,0.0501309481768627,NA
"113","Solar36072","Solar","Central Interior",NA,"54.062764119999997","-122.6500649","127.008","NA","NA","198.5628634","121.6432087","NA","1.6","9.9",11.5,130,460,"515.97","1.1216739130434781","NA","NA","515.97","206.38800000000001",218.3555,0.531308450669612,192.6214,0.468691549330388,410.9769,0.0268304913511783,0.023668406826262,0.0504988981774403,NA
"114","Solar70181","Solar","Revelstoke",NA,"50.310949569999998","-119.3749413","24.324923080000001","NA","NA","40.523809929999999","152.45944030000001","NA","0","13.3",13.3,69,532,"98.82","0.18575187969924811","NA","NA","98.82","39.527999999999999",319.6584,0.763523596630228,99.00371,0.236476403369772,418.66211,0.0392781126948095,0.0121651077480968,0.0514432204429064,NA
"115","Solar36067","Solar","Central Interior",NA,"53.97343935","-122.88806870000001","17.944615379999998","NA","NA","28.308161129999998","127.5842246","NA","0","6.1",6.1,25,244,"72.900000000000006","0.29877049180327869","NA","NA","72.900000000000006","29.16",221.3896,0.520892683537418,203.63,0.479107316462582,425.0196,0.0272033072125081,0.025021091540357,0.0522243987528652,NA
"116","Solar65972","Solar","Lower Mainland",NA,"50.283912119999997","-122.8072698","14.35569231","NA","NA","23.476167419999999","131.50983859999999","NA","1.6","4.7",6.3,25,252,"58.32","0.23142857142857137","NA","NA","58.32","23.327999999999999",211.2006,0.477612649100883,231,0.522387350899117,442.2006,0.0259513310709538,0.0283841877219588,0.0543355187929127,NA
"117","Solar37703","Solar","Central Interior",NA,"53.768695370000003","-122.8735674","305.25784615399999","NA","NA","485.659340765303","101.00995459166877","NA","0.6","21.1",21.7,230,868,"328.05","0.37793778801843314","NA","NA","328.05","131.22",239.1047,0.539536337317535,204.0623,0.460463662682465,443.167,0.0293800549350764,0.0250742105202367,0.0544542654553131,NA
"118","Solar35274","Solar","Central Interior",NA,"54.144493179999998","-122.7890088","215.933538462","NA","NA","341.24863688479297","102.9148728582885","NA","0.6","11.3",11.9,230,476,"720.9","1.5144957983193275","NA","NA","720.9","288.36",218.734,0.486548805360236,230.8283,0.513451194639764,449.5623,0.02687699964145,0.0283630900378382,0.0552400896792882,NA
"119","Solar68372","Solar","Kelly Nicola",NA,"50.389009139999999","-120.5557767","34.094769229999997","NA","NA","62.07381333","126.33030100000001","NA","0","18.399999999999999",18.4,69,736,"138.51","0.18819293478260868","NA","NA","138.51","55.404000000000003",186.169,0.411684498979242,266.0438,0.588315501020758,452.2128,0.0228755664242829,0.0326902041621786,0.0555657705864616,NA
"120","Solar35279","Solar","Central Interior",NA,"54.110551350000001","-122.67548189999999","139.569230769","NA","NA","218.33480922059522","103.50424852725466","NA","0.8","5.3",6.1,130,244,"490.86","2.01172131147541","NA","NA","490.86","196.34400000000002",169.8151,0.374194468187594,284,0.625805531812406,453.8151,0.0208660765213126,0.0348965771127113,0.0557626536340239,NA
"121","Solar37702","Solar","Central Interior",NA,"53.830276069999996","-122.81157159999999","103.4806154","NA","NA","163.6309201","131.49038400000001","NA","0","14.3",14.3,230,572,"420.39","0.73494755244755228","NA","NA","420.39","168.15600000000001",243.0287,0.53431478813073,211.8131,0.46568521186927,454.8418,0.0298622175005351,0.0260265921747621,0.0558888096752972,NA
"122","MSW 3","Municipal Solid Waste","Selkirk","y","49.944439000000003","-119.422766","13.5","14","NA","118","226.48","NA","0","19.576499999999999",19.5765,25,783.06,"4","5.1081654023957292E-3","NA","NA","NA","NA",389.7585,0.851450054996248,68,0.148549945003752,457.7585,0.0478916815161432,0.00835551846360693,0.0562471999797502,NA
"123","Solar36892","Solar","Central Interior",NA,"53.953420000000001","-122.68713579999999","204.16984619999999","NA","NA","317.67374080000002","121.5247313","NA","0.3","13.8",14.1,230,564,"829.44","1.4706382978723405","NA","NA","829.44","331.77600000000001",218.1655,0.474698713389165,241.4218,0.525301286610835,459.5873,0.0268071450495888,0.0296647692267238,0.0564719142763126,NA
"124","Solar60401","Solar","Kelly Nicola",NA,"51.187649880000002","-121.64776999999999","26.91692308","NA","NA","45.858064759999998","142.23050549999999","NA","1.6","13.4",15,69,600,"109.35","0.18225","NA","NA","109.35","43.74",231.6799,0.498579559821718,233,0.501420440178282,464.6799,0.0284677306190677,0.0286299382650061,0.0570976688840738,NA
"125","Solar20367","Solar","Peace River",NA,"56.129713809999998","-122.39928519999999","27.714461539999999","NA","NA","44.190235790000003","209.41604330000001","NA","0.3","25.4",25.7,130,1028,"112.59","0.10952334630350195","NA","NA","112.59","45.036000000000001",266.6927,0.573507404512274,198.3278,0.426492595487726,465.0205,0.0327699379258703,0.0243695822756844,0.0571395202015548,NA
"126","Solar66723","Solar","Kelly Nicola",NA,"50.502409409999999","-121.1397796","16.947692310000001","NA","NA","31.72636803","118.9972654","NA","0","16.3",16.3,25,652,"68.849999999999994","0.10559815950920244","NA","NA","68.849999999999994","27.54",241.8729,0.51940124086168,223.8035,0.48059875913832,465.6764,0.0297201982617081,0.027499915830439,0.0572201140921471,NA
"127","VI08","Onshore Wind","Vancouver Island",NA,"50.655786939999999","-127.75765079999999","39","NA","9.6","119.73168000000001","108.76961582803685","NA","1.2242640380900001","21.085281250000001",22.30954528809,69,892.3818115236,"5.0893800988154645","5.7031418985626315E-3","P","8","NA","NA",111.20472,0.236750749214061,358.5075,0.763249250785939,469.71222,0.0136643101647094,0.0440517064057582,0.0577160165704676,NA
"128","Solar38464","Solar","Central Interior",NA,"53.748677469999997","-122.6734347","226.8996923","NA","NA","351.57893840000003","120.639031","NA","0.4","13",13.4,230,536,"921.78","1.7197388059701493","NA","NA","921.78","368.71199999999999",285.985,0.604339128953716,187.2344,0.395660871046284,473.2194,0.0351404845266857,0.0230064777385642,0.0581469622652499,NA
"129","Solar36071","Solar","Central Interior",NA,"54.001178719999999","-122.7125333","123.6184615","NA","NA","193.73190249999999","124.1667075","NA","1","18.3",19.3,130,772,"502.2","0.65051813471502584","NA","NA","502.2","200.88",226.0943,0.471113119799731,253.8208,0.528886880200269,479.9151,0.0277813985024453,0.0311882997183453,0.0589696982207907,NA
"130","Solar66722","Solar","Kelly Nicola",NA,"50.489513270000003","-121.2223437","14.555076919999999","NA","NA","27.31813395","120.35928749999999","NA","1.6","10.6",12.2,25,488,"59.13","0.12116803278688525","NA","NA","59.13","23.652000000000001",255.659,0.532446211080364,224.5003,0.467553788919636,480.1593,0.03141416904246,0.0275855353196367,0.0589997043620967,NA
"131","PC48","Onshore Wind","Peace River","y","54.960041250000003","-120.59689109999999","150","NA","36","569.35620000000006","62.193665264181391","NA","0.2","43.3",43.5,230,1740,"19.09","1.097126436781609E-2","R","NA","NA","NA",311.1442,0.647741128549918,169.2085,0.352258871450082,480.3527,0.038231928058003,0.0207915403816064,0.0590234684396094,NA
"132","Solar32664","Solar","North Coast",NA,"54.05108087","-124.93800090000001","41.671384619999998","NA","NA","66.293952809999993","131.9197762","NA","0.6","6.2",6.8,69,272,"169.29","0.62238970588235287","NA","NA","169.29","67.715999999999994",151.2412,0.314273175280919,330,0.685726824719081,481.2412,0.0185838035155598,0.0405488396027983,0.0591326431183581,NA
"133","Solar73988","Solar","Selkirk",NA,"49.822599660000002","-119.59908609999999","105.873230769","NA","NA","177.4225591880429","99.454599163987098","NA","0","3.6",3.6,130,144,"511.92","3.5549999999999993","NA","NA","511.92","204.76800000000003",356.8891,0.741368064236966,124.5035,0.258631935763034,481.3926,0.0438528450663244,0.0152984013681424,0.0591512464344668,NA
"134","Solar32662","Solar","North Coast",NA,"54.083533119999998","-125.05285360000001","24.125538460000001","NA","NA","38.697618769999998","145.5844884","NA","0","2.8",2.8,69,112,"98.01","0.8750892857142859","NA","NA","98.01","39.204000000000001",117.0745,0.237920274267413,375,0.762079725732587,492.0745,0.0143855609759934,0.0460782268213617,0.0604637877973551,NA
"135","Solar62047","Solar","Kelly Nicola",NA,"50.93194561","-121.97114910000001","12.162461540000001","NA","NA","21.843487979999999","131.2458772","NA","0","12.6",12.6,25,504,"49.41","9.8035714285714282E-2","NA","NA","49.41","19.763999999999999",214.132,0.42702690306183,287.3165,0.57297309693817,501.4485,0.0263115276418982,0.0353040929507194,0.0616156205926176,NA
"136","Solar77691","Solar","Vancouver Island",NA,"48.628806730000001","-123.8060758","26.71753846","NA","NA","45.370964180000001","151.95717139999999","NA","2.5","23.8",26.3,69,1052,"108.54","0.10317490494296576","NA","NA","108.54","43.415999999999997",166.035,0.325516506383582,344.0313,0.674483493616418,510.0663,0.0204015957074261,0.0422729394001278,0.062674535107554,NA
"137","Solar36893","Solar","Central Interior",NA,"53.891850929999997","-122.7494279","370.45661538500002","NA","NA","580.13911071541554","100.256598345669","NA","0","12.1",12.1,230,484,"329.67","0.68113636363636365","NA","NA","329.67","131.86800000000002",309.9217,0.607468417872159,200.264,0.392531582127841,510.1857,0.0380817130385654,0.0246074933764085,0.0626892064149739,NA
"138","Solar36077","Solar","Central Interior",NA,"54.103964050000002","-122.3860435","14.754461539999999","NA","NA","22.972212339999999","158.62293260000001","NA","0.3","17.2",17.5,25,700,"59.94","8.5628571428571429E-2","NA","NA","59.94","23.975999999999999",297.5511,0.582295541243221,213.4456,0.417704458756779,510.9967,0.0365616722046552,0.0262271860555244,0.0627888582601795,NA
"139","Solar79905","Solar","Selkirk",NA,"49.292254130000003","-117.6463486","64.8","NA","NA","107.23228450000001","152.60262230000001","NA","0.3","29.8",30.1,230,1204,"263.25","0.21864617940199335","NA","NA","263.25","105.3",355.2405,0.694019685874676,156.6189,0.305980314125324,511.8594,0.0436502728936905,0.0192445898632325,0.062894862756923,NA
"140","PC34","Onshore Wind","Peace River","y","55.548454599999999","-120.7554162","351","NA","84","952.91280000000006","77.43051985602311","NA","1.4","54.8",56.2,230,2248,"44.53","1.9808718861209964E-2","R","NA","NA","NA",220.4101,0.429680475855169,292.5527,0.570319524144831,512.9628,0.0270829508840507,0.0359474924474714,0.0630304433315222,NA
"141","Solar73258","Solar","Revelstoke",NA,"49.894244180000001","-119.4558966","31.702153849999998","NA","NA","54.132871870000002","137.74384710000001","NA","0","18.899999999999999",18.9,69,756,"128.79","0.17035714285714285","NA","NA","128.79","51.515999999999998",430.6704,0.836788748682652,84,0.163211251317348,514.6704,0.0529187423371909,0.010321522807985,0.0632402651451759,NA
"142","Solar35270","Solar","Central Interior",NA,"54.116658860000001","-122.9649916","50.444307690000002","NA","NA","81.337953279999994","130.64257370000001","NA","1.3","15.9",17.2,69,688,"204.93","0.29786337209302327","NA","NA","204.93","81.971999999999994",146.4109,0.283512826451172,370.0063,0.716487173548828,516.4172,0.0179902790915192,0.0454646245779542,0.0634549036694734,NA
"143","Solar78446","Solar","East Kootenay",NA,"49.70060788","-115.64990779999999","17.545846149999999","NA","NA","30.74753231","129.42633079999999","NA","0","12.5",12.5,25,500,"71.28","0.14255999999999999","NA","NA","71.28","28.512",375.3833,0.72606808709491,141.6251,0.27393191290509,517.0084,0.0461253249129367,0.0174022226170614,0.0635275475299982,NA
"144","Solar36073","Solar","Central Interior",NA,"54.076540960000003","-122.56210470000001","250.626461538","NA","NA","389.13790936218737","103.23340136967143","NA","0.8","9.6",10.4,230,416,"384.75","0.92487980769230771","NA","NA","384.75","153.9",258.7344,0.499044862160803,259.7248,0.500955137839197,518.4592,0.0317920596525038,0.0319137553214208,0.0637058149739246,NA
"145","Solar71782","Solar","Kelly Nicola",NA,"50.034185090000001","-120.2178883","27.515076919999998","NA","NA","49.771975840000003","158.0093747","NA","0.7","21.2",21.9,130,876,"111.78","0.1276027397260274","NA","NA","111.78","44.712000000000003",288.1005,0.550940278062766,234.8246,0.449059721937233,522.9251,0.0354004271635939,0.0288541364854281,0.064254563649022,NA
"146","Solar73256","Solar","Selkirk",NA,"49.941805389999999","-119.47664109999999","14.754461539999999","NA","NA","25.310900440000001","141.08403999999999","NA","0.9","16",16.9,25,676,"59.94","8.8668639053254436E-2","NA","NA","59.94","23.975999999999999",392.5834,0.74860222275233,131.8385,0.25139777724767,524.4219,0.0482387918706703,0.0161996914847683,0.0644384833554386,NA
"147","PC43","Onshore Wind","Peace River",NA,"54.702274119999998","-120.40647","39","NA","9.6","151.23263999999998","107.36558583383237","NA","2.1384777831999999","69.236664062499997",71.3751418457,230,2855.005673828,"60.723209999999995","2.12690330378861E-2","R","NA","NA","NA",236.9095,0.451161833201361,288.2003,0.548838166798639,525.1098,0.0291103191390277,0.035412690115692,0.0645230092547197,NA
"148","Solar68378","Solar","Mica",NA,"50.45139563","-120.1425618","36.287999999999997","NA","NA","64.451252929999995","131.1148455","NA","0","25.3",25.3,69,1012,"147.41999999999999","0.14567193675889326","NA","NA","147.41999999999999","58.968000000000004",194.0203,0.367160546860585,334.4142,0.632839453139415,528.4345,0.0238402970435964,0.0410912356263579,0.0649315326699543,NA
"149","Solar69284","Solar","Kelly Nicola","y","50.271603509999998","-120.3255542","109.063384615","NA","NA","193.898406513547","94.756406942562222","NA","0.6","12.1",12.7,130,508,"220.32","0.43370078740157481","NA","NA","220.32","88.128",320.5826,0.604186223844111,210.0197,0.395813776155889,530.6023,0.0393916740207517,0.0258062276628116,0.0651979016835633,NA
"150","Solar76239","Solar","Lower Mainland",NA,"49.071954939999998","-122.12229979999999","24.92307692","NA","NA","36.385622320000003","165.48751809999999","NA","0","10.4",10.4,69,416,"101.25","0.24338942307692307","NA","NA","101.25","40.5",279.4305,0.522856573492718,255,0.477143426507282,534.4305,0.034335098559484,0.031333194238526,0.06566829279801,NA
