"File","sum"
"Solar73257.tif",27.661041285377
"Solar73258.tif",1386.75345945312
"Solar73259.tif",6017.07811740786
"Solar73260.tif",1722.48933851719
"Solar73982.tif",2419.79678362608
"Solar73984.tif",1107.4702719748
"Solar73987.tif",325.365268032067
"Solar73988.tif",1074.47493342357
"Solar73989.tif",7351.36541006062
"Solar73991.tif",1864.3092853413
"Solar73997.tif",5368.94761920162
"Solar74711.tif",3439.50853922218
"Solar74712.tif",1361.8888181746
"Solar75466.tif",2415.42126137018
"Solar75468.tif",3613.48585525155
"Solar76231.tif",3453.1536090672
"Solar76234.tif",6790.43571999669
"Solar76238.tif",2287.25403156877
"Solar76239.tif",6460.49479675293
"Solar76979.tif",3064.89200523496
"Solar76981.tif",3469.9664734304
"Solar77691.tif",11158.9774640799
"Solar77693.tif",1908.93791127205
"Solar77711.tif",13076.6393228862
"Solar78421.tif",3202.55240958929
"Solar78434.tif",3349.27294592373
"Solar78446.tif",3601.27402846515
"Solar79181.tif",883.211971133947
"Solar79182.tif",3372.25406467915
"Solar79198.tif",2797.54731351789
"Solar79201.tif",2068.98819893971
"Solar79890.tif",1823.03491587052
"Solar79893.tif",1315.10185334645
"Solar79903.tif",3859.11897072149
"Solar79905.tif",2648.50994843477
"Solar79908.tif",1046.19424910191
"Solar79910.tif",2165.39922514744
"Solar79919.tif",895.925385265611
"Solar80640.tif",2284.92736750375
"Solar81353.tif",2187.29331239685
"Solar81355.tif",762.846559459344
"Solar81356.tif",466.520334189758
"South_Creek-8hr.tif",33376.7545969784
"Spuzzum_Creek-8hr.tif",854.23915091157
"Squamish_River_B-8hr.tif",33665.7809687257
"T_2L129.tif",1132.83533779858
"T_5L003.tif",5441.08031642018
"T_5L007.tif",1339.48173719831
"T_5L013.tif",8958.21054807305
"T_5L042.tif",9787.30751872063
"T_5L061.tif",5579.29711222649
"T_5L062.tif",3987.89595830441
"T_5L063.tif",5824.38053569198
"Upper Clore - storage for 16 hrs of generation.tif",19208.1044207625
"Upper Deserted - Un-named.tif",36776.2015559673
"Upper Misery - Lower Misery.tif",16735.6520574819
"Upper Vancouver - Lower Vancouver.tif",19224.0851991018
"VI02.tif",101570.928064702
"VI04.tif",95793.779839424
"VI05.tif",91655.6167195714
"VI06.tif",90424.794461397
"VI07.tif",75802.3468276777
"VI08.tif",6413.92566043139
"VI09.tif",89429.6217951144
"VI10.tif",18161.8969051242
"VI11.tif",3228.029085733
"VI12.tif",4180.23050293326
"VI13.tif",3136.74402120709
"VI14.tif",3463.30283604562
"VI15.tif",7902.00823344756
"WBBio_CB_RR.tif",25849.2008230984
"WBBio_LM_RR.tif",2922.12483136356
"WBBio_LM_ST_1.tif",2922.12483136356
"WBBio_LM_ST_2.tif",2922.12483136356
"WBBio_NE_ST_1.tif",55718.4708266789
"WBBio_NE_ST_2.tif",55718.4708266789
"WBBio_NE_ST_3.tif",55718.4708266789
"WBBio_NW_ST.tif",74299.3276205426
"WBBio_SP_RR.tif",0.931204280350357
"WBBio_SP_ST.tif",0.931204280350357
"WBBio_WPR_PL.tif",1436.94272193592
"Zymoetz_River-8hr.tif",12057.7261485159
