"File","sum"
"PC47.tif",40831.5786565412
"PC48.tif",5960.61003687233
"Pebble Creek.tif",43964.1504408792
"Quimper - Bulson.tif",25393.865798248
"ROR5018.tif",4517.341178298
"ROR5101.tif",17233.6404241184
"ROR5332.tif",1948.44505500793
"SI01.tif",28221.6991893081
"SI02.tif",30723.7151766922
"SI03.tif",25483.6969509125
"SI04.tif",17032.8520004284
"SI05.tif",5120.45658364054
"SI06.tif",7462.30001151562
"SI08.tif",7760.31156405807
"SI09.tif",13280.1434976161
"SI10.tif",24915.8053196864
"SI11.tif",5660.16409269534
"SI12.tif",20294.7532445742
"SI13.tif",23923.6996027827
"SI14.tif",26302.3996181288
"SI15.tif",30958.5775140463
"SI18.tif",35962.7672842257
"SI19.tif",9144.58169695735
"SI20.tif",15730.8570726514
"SI22.tif",3294.25795625709
"SI23.tif",9612.62448850274
"SI27.tif",22295.1925780065
"SI28.tif",19352.677699117
"SI29.tif",19955.473386337
"SI30.tif",17995.8068992263
"SI31.tif",48310.0474011991
"SI33.tif",40037.4622160196
"SI37.tif",5383.43486822397
"SI38.tif",17014.0189112723
"Silverhope_Creek-8hr.tif",8542.62642471492
"Siwash_Creek-8hr.tif",12261.1881182715
"Sleeman - storage for 16 hrs of generation.tif",35230.1759298999
"Sloquet Creek.tif",2677.7747400254
"Solar20367.tif",10117.9468599334
"Solar20369.tif",11136.6228718013
"Solar21118.tif",22480.7890758794
"Solar21844.tif",45.6754868254066
"Solar22545.tif",17394.3212129381
"Solar23228.tif",12462.0227240026
"Solar23229.tif",17880.4936131164
"Solar23231.tif",8148.22828801628
"Solar23940.tif",6506.35010029841
"Solar26927.tif",3383.59316338226
"Solar27670.tif",1745.30029291846
"Solar27671.tif",2033.60987439007
"Solar27672.tif",1636.9729719162
"Solar28399.tif",1980.43669925071
"Solar29217.tif",4922.86487527192
"Solar31787.tif",1672.84611801803
"Solar32661.tif",1735.44882251322
"Solar32662.tif",1968.81581878662
"Solar32664.tif",3141.83038818836
"Solar32665.tif",4947.76696162671
"Solar35270.tif",4579.29180699587
"Solar35271.tif",13714.9625655301
"Solar35272.tif",11785.4059788473
"Solar35273.tif",12051.2493394949
"Solar35274.tif",6739.29359317943
"Solar35275.tif",3092.46933692694
"Solar35276.tif",5956.61185413226
"Solar35277.tif",2720.6693831943
"Solar35279.tif",4631.88994812593
"Solar36056.tif",14322.4706671238
"Solar36059.tif",23343.9083500206
"Solar36060.tif",4703.52486266196
"Solar36061.tif",18849.6744989157
"Solar36062.tif",4327.22291001678
"Solar36063.tif",22270.8690807074
"Solar36064.tif",1233.99278216064
"Solar36065.tif",13051.7422391474
"Solar36066.tif",15028.6584672183
"Solar36067.tif",3039.07682679594
"Solar36068.tif",8744.86968287826
"Solar36069.tif",8158.31077131629
"Solar36070.tif",10986.5174232051
"Solar36071.tif",11177.0086475909
"Solar36072.tif",6078.95084482431
"Solar36073.tif",7545.75376006961
"Solar36074.tif",11061.5037027001
"Solar36077.tif",7680.85491281748
"Solar36883.tif",2542.98494899273
"Solar36884.tif",12114.490138948
"Solar36885.tif",21248.5712442845
"Solar36886.tif",13633.638740629
"Solar36887.tif",17119.788307175
"Solar36888.tif",13215.774188634
"Solar36889.tif",17777.5386906676
"Solar36890.tif",1332.16655422747
"Solar36891.tif",10607.208638072
"Solar36892.tif",8583.88567869365
"Solar36893.tif",9988.8712053299
"Solar36894.tif",6010.10324384272
"Solar36895.tif",12260.2124310434
"Solar36896.tif",5619.89179053903
"Solar36897.tif",6580.17291368544
"Solar36898.tif",9315.37634345889
"Solar36899.tif",8622.77439370751
"Solar37697.tif",6354.35662740469
"Solar37698.tif",14736.4201152921
"Solar37700.tif",14669.4635196924
"Solar37701.tif",10638.0694970489
"Solar37702.tif",9262.4460785836
"Solar37703.tif",14151.8124078214
"Solar37705.tif",7460.26658523083
"Solar37706.tif",4687.12333726883
"Solar37707.tif",18745.2863234878
"Solar37708.tif",13853.4265356064
"Solar37709.tif",4360.81198072433
"Solar37710.tif",8828.54074531794
"Solar38464.tif",11426.074024573
"Solar38465.tif",10619.9372644424
"Solar38468.tif",5628.14636838436
"Solar51483.tif",2130.61150377989
"Solar58731.tif",23606.7574832737
"Solar59570.tif",23532.8055785894
"Solar59571.tif",23335.1915154755
"Solar60401.tif",8972.17311275005
"Solar62046.tif",10714.6522769928
"Solar62047.tif",9623.70688271523
"Solar62049.tif",8922.25070482492
"Solar62055.tif",10528.4061437845
"Solar62881.tif",7244.10970759392
"Solar64495.tif",18736.0326274447
"Solar64496.tif",11872.4164400101
"Solar65228.tif",18451.2771907747
"Solar65972.tif",4245.32451745868
"Solar65976.tif",17414.9388075173
"Solar65978.tif",16861.0306986505
"Solar66720.tif",5222.91407807171
"Solar66721.tif",3355.86433005333
"Solar66722.tif",11537.1206044555
"Solar66723.tif",11538.4689103961
"Solar66726.tif",15095.0483368635
"Solar67480.tif",3854.98395591974
"Solar67498.tif",8208.6861807704
"Solar68366.tif",6325.03801757097
"Solar68372.tif",7437.483638376
"Solar68377.tif",16303.280189395
"Solar68378.tif",6945.55777736381
"Solar68379.tif",4986.96886437573
"Solar68395.tif",3830.08511990309
"Solar68400.tif",3934.51119586825
"Solar69283.tif",11892.3846554756
"Solar69284.tif",12192.5260981023
"Solar69285.tif",10641.7017874094
"Solar70163.tif",8940.96862030029
"Solar70164.tif",18668.9758455753
"Solar70166.tif",6835.17958784103
"Solar70167.tif",15693.135037899
"Solar70181.tif",14184.8141024113
"Solar70190.tif",4665.20100221038
"Solar70973.tif",3951.35522495583
"Solar70974.tif",2435.7539587561
"Solar70980.tif",16638.522056222
"Solar70981.tif",15271.7984987497
"Solar70982.tif",21158.3406004012
"Solar70983.tif",19971.1657838821
"Solar70984.tif",11802.0904502869
"Solar70986.tif",25976.49974069
"Solar70988.tif",16787.9455183148
"Solar70989.tif",25587.4165430069
"Solar70993.tif",28372.1026442051
"Solar71004.tif",8376.26461106539
"Solar71006.tif",2086.62586694956
"Solar71767.tif",955.57333604712
"Solar71768.tif",7200.36486868653
"Solar71769.tif",7285.20182514191
"Solar71774.tif",18081.0248304307
"Solar71777.tif",20173.4557719231
"Solar71781.tif",16669.6239884496
"Solar71782.tif",16647.1076225042
"Solar71783.tif",19958.0508459508
"Solar72530.tif",9909.03946971893
"Solar72533.tif",28366.3848630786
"Solar72534.tif",25215.728574127
"Solar72536.tif",25285.7995827794
"Solar72538.tif",21017.9313233495
"Solar72541.tif",23704.4798664153
"Solar72543.tif",28490.574388504
"Solar73255.tif",3262.87774252892
"Solar73256.tif",17765.3434410095
"Solar73257.tif",1098.1699924469
"Solar73258.tif",15965.275885582
"Solar73259.tif",32970.2343326509
"Solar73260.tif",21208.8992528915
"Solar73982.tif",2048.39838895481
"Solar73984.tif",603.531862273812
"Solar73987.tif",4384.22759819031
"Solar73988.tif",7654.76420211792
"Solar73989.tif",46743.5277516544
"Solar73991.tif",22672.7367741466
"Solar73997.tif",7260.26809975505
"Solar74711.tif",539.74698216375
"Solar74712.tif",766.068074896932
"Solar75466.tif",63.1090255826712
"Solar75468.tif",2163.82633472048
"Solar76231.tif",847.973999788985
"Solar76234.tif",5649.18861359358
"Solar76238.tif",6497.37319285423
"Solar76239.tif",9195.41733130813
"Solar76979.tif",5509.13824493438
"Solar76981.tif",7942.7944864789
"Solar77691.tif",11322.9641534332
"Solar77693.tif",2130.30199266225
"Solar77711.tif",20561.6529508531
"Solar78421.tif",8383.16999816895
"Solar78434.tif",23688.3298192471
"Solar78446.tif",13335.7853634953
"Solar79181.tif",208.071199856699
"Solar79182.tif",6560.62146949768
"Solar79198.tif",19585.2673190236
"Solar79201.tif",9152.47282958031
"Solar79890.tif",27609.9151573181
"Solar79893.tif",29990.8451635242
"Solar79903.tif",29361.4129384756
"Solar79905.tif",17963.7449095249
"Solar79908.tif",4352.12315559387
"Solar79910.tif",12631.5129681528
"Solar79919.tif",7189.32040914893
"Solar80640.tif",11148.2867101133
"Solar81353.tif",10435.2660906911
"Solar81355.tif",11849.0217132568
"Solar81356.tif",9829.2794855237
"South_Creek-8hr.tif",34848.93461332
"Spuzzum_Creek-8hr.tif",742.184618853033
"Squamish_River_B-8hr.tif",15461.4723680913
"T_2L129.tif",3352.87654186692
"T_5L003.tif",7176.7939989008
"T_5L007.tif",3156.57093816996
"T_5L013.tif",16212.382481873
"T_5L042.tif",8458.56501080096
"T_5L061.tif",7143.54924878478
"T_5L062.tif",2068.58404681087
"T_5L063.tif",4743.34637126327
"Upper Clore - storage for 16 hrs of generation.tif",27891.098421514
"Upper Deserted - Un-named.tif",23633.7035405636
"Upper Misery - Lower Misery.tif",11055.0498856679
"Upper Vancouver - Lower Vancouver.tif",19433.8067623451
"VI02.tif",31535.4188838385
"VI04.tif",26086.0385035279
"VI05.tif",26642.6258350119
"VI06.tif",24780.3788669866
"VI07.tif",21638.7400010326
"VI08.tif",3605.32077372819
"VI09.tif",34896.8840855721
"VI10.tif",6214.99756955262
"VI11.tif",1206.05511795357
"VI12.tif",1351.54015072715
"VI13.tif",1666.69051776361
"VI14.tif",2368.03378063533
"VI15.tif",8138.8109589871
"WBBio_CB_RR.tif",28124.3437575698
"WBBio_LM_RR.tif",3783.85426171031
"WBBio_LM_ST_1.tif",3783.85426171031
"WBBio_LM_ST_2.tif",3783.85426171031
"WBBio_NE_ST_1.tif",67824.7428052202
"WBBio_NE_ST_2.tif",67824.7428052202
"WBBio_NE_ST_3.tif",67824.7428052202
"WBBio_NW_ST.tif",26777.4535795301
"WBBio_SP_RR.tif",4.04386751260608
"WBBio_SP_ST.tif",4.04386751260608
"WBBio_WPR_PL.tif",870.423840999603
"Zymoetz_River-8hr.tif",2022.49909394979
